City_ID,State,doctor_availability_rate,hospital_availability_rate,annual_per_capita,population_density,death_rate
1779,s104,732.2832749,778.2964566,20.42170442,32.64179873,8.225103787
1780,s104,683.9966328,750.1401478,19.27750616,31.80624491,8.776642599
1781,s103,314.8247545,543.0475075,12.69639452,44.50440007,11.59862146
1782,s104,530.2765438,569.2647326,17.01992092,42.38638025,10.29236412
1783,s103,494.415104,653.1411066,15.78278221,41.24912637,10.15687864
1784,s103,359.3478725,442.7928644,11.83791088,47.75943706,11.8686446
1785,s101,567.495068,651.5654973,17.0334666,38.90866506,9.974549401
1786,s103,630.080042,610.4642816,18.70385768,39.19865067,9.895766321
1787,s104,725.9360049,846.76746,23.21647132,27.08604088,7.25454433
1788,s101,513.1170694,710.703985,17.06429873,36.75376691,9.052643167
1789,s105,618.657735,697.7950872,16.60631131,33.05776945,9.207412762
1790,s101,157.3163203,260.692491,6.17533788,48.85721003,12.39287257
1791,s104,673.1198109,787.7677187,22.34718425,36.23700692,8.381966108
1792,s102,682.3278613,707.1263682,19.70172235,45.95344642,7.645527645
1793,s105,718.2661398,813.9272205,24.34706202,41.24606825,9.863631491
1794,s101,471.6043635,602.1898584,13.83804347,43.0045304,10.37493927
1795,s101,707.1367301,782.1067839,22.5304841,40.35266853,7.55656336
1796,s103,649.951007,609.7201711,18.46129618,36.47292579,9.214336665
1797,s103,731.9998414,848.2840566,21.27927798,34.23516785,7.506969475
1798,s104,480.6696942,633.7821472,15.82724221,42.83831349,10.45686702
1799,s105,705.3439276,708.6546579,19.24606684,35.5299596,8.770694581
1800,s102,645.0746391,715.3997999,22.80430563,30.86452962,8.082055048
1801,s102,513.1686155,559.1757659,16.55657238,45.81585618,10.5388534
1802,s103,628.5633138,770.7149671,21.22538027,35.49885919,8.49323396
1803,s101,547.1086095,561.2557944,16.70645772,41.51806743,10.61987811
1804,s104,576.962468,639.1011684,18.71284545,37.56465202,9.94005352
1805,s103,611.3304871,664.9931596,20.06333106,38.97966903,9.111574798
1806,s104,715.3039458,757.3080088,20.77575563,34.07253767,8.364002083
1807,s102,553.8288678,597.8154903,16.5095546,37.07912316,10.27861637
1808,s101,557.8763769,626.4545568,17.85462327,39.61943337,9.459688085
1809,s103,707.9982536,726.2248864,20.60557295,33.26767724,8.525360556
1810,s101,607.8994285,796.4615499,19.30093474,37.5098061,8.719390614
1811,s101,707.8219353,767.1720123,23.32005859,33.1719701,8.190979951
1812,s101,699.106157,738.6831026,18.10483481,34.65149076,9.019873278
1813,s103,673.3724657,814.50718,21.90095942,37.58047171,8.491811734
1814,s105,592.1147328,635.9586037,18.55277997,31.80441277,7.509051077
1815,s102,627.6417867,678.8332472,19.03883339,34.81345981,9.245636248
1816,s104,674.0877906,805.1158061,20.88504207,34.64560403,8.285741725
1817,s105,774.7913224,730.7151528,20.91581836,31.13673353,7.90623393
1818,s105,506.4542487,613.6998475,16.93485201,41.8457027,10.24638332
1819,s101,650.4242255,795.0933847,19.89627476,35.48770471,8.692194455
1820,s102,536.0675241,601.4752123,18.52177796,41.76778932,9.806009804
1821,s102,673.0408404,792.0640221,18.41299172,32.06240373,8.320404252
1822,s101,494.8134251,552.6297132,15.85895638,38.52317069,10.50298888
1823,s103,599.9704859,687.4784288,16.48089822,37.02408044,9.762810488
1824,s101,733.7506278,774.5655611,23.60469183,29.19732719,7.813298795
1825,s102,717.1084654,805.4265334,20.62155774,31.37440375,7.882304631
1826,s101,693.0176318,780.5587064,20.64868962,32.58879208,8.015953565
1827,s102,481.9938347,593.1428683,16.1538674,38.8414167,10.92469283
1828,s104,485.2260139,585.7823514,15.12031369,40.35602703,10.62483764
1829,s101,101.4419071,117.6943532,6.258548323,50.16163746,13.17486641
1830,s105,446.3399582,539.8735314,13.26272207,45.03708346,11.36409991
1831,s102,530.1455445,578.4924756,16.95350794,38.30112386,9.701808915
1832,s105,500.4367356,603.2534259,15.16768663,40.14411963,10.28552593
1833,s105,487.9140867,524.7192991,12.89428737,44.08657027,10.83756543
1834,s103,815.6493301,928.9742671,24.5377105,24.3325139,6.298662707
1835,s102,643.1651479,702.3777069,19.43143253,35.47621155,8.600643745
1836,s102,656.2629793,765.5268382,21.22658668,30.89540744,7.966374013
1837,s101,526.39754,604.0987447,15.98312559,30.12695208,7.712652241
1838,s105,638.2348151,782.3368182,20.05129278,39.4373652,
1839,s105,714.3389033,790.1174158,21.21279641,33.5546249,8.087065947
1840,s101,669.2977551,703.9719745,20.32983358,33.96318158,8.611398736
1841,s105,687.1547925,802.2602993,21.98843526,41.37820049,7.624028836
1842,s101,507.0532262,554.098185,16.15729699,40.42292906,10.1521743
1843,s104,667.3244048,746.6848088,20.01763514,33.8473051,8.607495947
1844,s105,529.6084653,638.4220185,18.20212702,39.27543006,9.807618039
1845,s101,493.6371289,622.7600366,16.2997364,41.89226832,10.67367127
1846,s102,693.3978089,782.9019501,21.64896414,32.3923275,8.139441309
1847,s102,761.3461466,969.1689371,21.63006253,27.79977373,6.535644774
1848,s105,523.5751734,489.4467716,18.80580868,39.82823234,10.00581891
1849,s104,564.7908869,606.1163607,17.12499233,41.61799862,9.741777976
1850,s102,405.5642674,568.3463239,14.20788926,45.68983531,11.7013801
1851,s104,437.2176758,511.3618016,15.10541654,41.37820049,11.30866262
1852,s102,635.0534705,799.4475283,20.08087329,33.6632292,8.365243939
1853,s103,538.1102011,720.5321851,18.03819934,38.98189342,9.895978383
1854,s104,668.9378389,718.6436074,19.74734511,31.21181829,8.301875531
1855,s102,470.807929,479.3124383,16.50017913,44.68260077,11.04363243
1856,s105,753.8183956,808.1563895,23.09629056,30.32027146,7.898952388
1857,s103,178.3298428,330.1465472,10.12655519,50.61073393,11.9827082
1858,s102,717.341028,723.8542865,20.36722697,36.38891802,8.754470184
1859,s103,498.2808634,608.1071721,15.97798952,39.36152393,10.58166729
1860,s103,632.6076622,608.1356217,18.20648652,43.82437104,9.701500859
1861,s101,766.7680074,895.811655,22.52374661,27.65677865,7.380018749
1862,s104,701.2206819,843.1104724,19.95826724,42.37220269,9.868774774
1863,s103,628.8468562,661.7660815,18.9066535,36.77321718,9.183381311
1864,s104,629.9871213,688.7414923,18.24938425,14.00641424,3.430500525
1865,s105,618.2297695,775.2838267,19.86061976,34.87101661,9.171212228
1866,s102,132.304339,206.613693,6.312891697,51.10812905,12.98963656
1867,s102,511.0659276,562.9511874,15.61426859,43.03943551,10.68562981
1868,s101,491.2554663,605.3928851,16.9453873,42.63546265,10.40920111
1869,s104,458.7238997,559.6003059,14.84968866,46.45010091,10.83810328
1870,s101,652.3546459,694.3094804,18.55501564,37.4797002,9.087955784
1871,s103,614.3393099,746.8056412,19.16362705,47.53123976,7.650324463
1872,s104,669.0161515,741.9492031,20.29430768,34.52588045,8.539232494
1873,s104,102.0023869,217.7659797,9.887892236,45.94839164,12.22184207
1874,s101,620.9362556,707.0318896,20.12071715,37.12828474,9.238665374
1875,s103,577.7526327,720.5497679,16.1866948,13.47890658,3.570834365
1876,s103,619.6971738,703.5107423,21.06240956,35.84564417,8.576199298
1877,s102,441.8480907,520.54729,13.57273833,47.97647981,11.5531077
1878,s103,659.9171897,687.3294875,18.8184442,37.36687669,9.113218181
1879,s102,442.2520966,444.6367476,14.32473037,46.75481833,11.55072489
1880,s103,587.5254262,709.6663866,18.48602053,35.4237573,9.283674378
1881,s103,563.9540699,731.9410334,19.97625881,44.87928242,9.582816354
1882,s104,801.2332614,824.1149191,23.14825123,28.11676834,7.098008368
1883,s103,813.648587,922.2709595,25.22152504,20.86503073,4.937076272
1884,s105,494.9721519,720.2011152,18.49159384,40.47601591,9.799909579
1885,s105,767.4506927,770.151066,21.97732952,27.75737172,7.354497896
1886,s104,530.6388636,528.6840265,15.25665373,40.94481678,10.44949997
1887,s104,727.8822579,807.006876,21.84124681,31.36044911,7.989143884
1888,s104,569.5002328,616.4234302,16.20044556,40.22310892,10.00461009
1889,s104,632.0805098,749.7229771,19.9536819,31.49888567,8.881536296
1890,s102,661.682374,733.4766471,20.47316156,40.38624725,8.918213474
1891,s105,516.2202931,687.7349907,16.99762534,37.86352468,9.988433515
1892,s103,431.3538259,516.2568632,15.5975522,43.86381805,10.90146691
1893,s101,616.0105073,545.3437246,17.39189822,41.87725266,10.2402451
1894,s101,631.0739914,773.0975543,19.42864068,39.54788894,9.058351496
1895,s103,511.9460655,577.0192512,17.93869599,40.63304991,9.831729457
1896,s105,639.7650932,850.7628173,20.32857469,31.47395598,8.648523097
1897,s103,625.805196,752.3428322,19.96797614,36.22726729,9.362179112
1898,s101,679.171563,812.9554757,21.47841491,34.65066685,8.709599348
1899,s103,767.1019697,837.7497359,21.8992374,25.49314802,7.357019832
1900,s103,536.1732428,635.686776,16.0291834,39.67297529,10.16338651
1901,s102,676.7699884,808.0197511,20.68712884,36.06318706,8.28312019
1902,s103,700.6300231,711.8249325,19.65736125,39.95919442,9.047104699
1903,s102,591.7160788,700.2214743,19.55798093,37.2281368,9.279815924
1904,s104,705.5882027,711.5208594,19.8617552,37.129587,9.046400508
1905,s105,506.9616273,568.4984102,15.25132794,44.81229226,10.94565107
1906,s103,838.759008,797.1885794,22.58154137,21.1964286,5.31738849
1907,s102,675.2699938,747.3665303,20.24876993,30.22521878,8.246348955
1908,s103,690.9547431,697.8577041,19.27811181,47.60816804,8.930608628
1909,s102,622.2910275,619.5610254,17.87208587,37.96309057,9.48204146
1910,s102,514.8637133,612.8190614,16.99153843,41.64676736,9.986753811
1911,s105,506.1706206,666.2406812,17.50943566,38.68845815,9.562456456
1912,s104,257.6697221,305.2350163,9.232005915,46.23603152,12.03173199
1913,s105,660.2727128,692.7254418,20.05931223,35.82015798,9.009258836
1914,s105,419.628916,458.1983628,14.643863,37.41313655,11.34334476
1915,s105,812.2560046,926.6613616,23.45182255,39.42918343,7.538203433
1916,s104,338.1054086,429.2281205,13.37208967,48.1247336,11.7071701
1917,s105,635.4835013,617.6828873,15.33210857,43.35413179,9.658349867
1918,s101,784.1752186,884.0716583,22.56714379,27.39172766,6.519744136
1919,s102,718.7618186,890.7032837,20.68653689,45.09036508,11.1214116
1920,s101,587.2080843,715.9710826,18.85744848,33.683641,8.74157287
1921,s101,585.5476121,749.9007495,19.05266539,31.56029186,11.18287241
1922,s103,621.6915717,784.5554597,20.03220614,30.87714177,8.274416372
1923,s101,546.2892597,665.402618,18.08672282,38.93632463,9.763385672
1924,s105,817.3851692,847.8173097,23.77048585,26.91649019,6.972630748
1925,s103,613.0833873,755.5780345,19.27869342,38.11724336,8.853007573
1926,s103,504.9458363,464.4653465,14.79052597,47.15121364,10.98047362
1927,s105,617.5340471,671.9330508,18.26301726,31.04685342,8.827696693
1928,s102,748.9126583,801.5964964,21.97683707,31.14188386,7.959447284
1929,s104,348.9371892,414.1937374,12.84378966,48.26818386,11.71966474
1930,s101,584.2913735,689.7438042,19.91518743,44.87928242,8.923095004
1931,s103,554.0626406,639.0322544,17.67012834,41.00177121,9.792631798
1932,s102,773.6415729,868.1836861,22.56575389,31.47395598,7.49435249
1933,s104,630.080042,610.4642816,18.70385768,48.2783438,7.664803753
1934,s101,674.1104515,799.2087441,18.5083172,28.42782413,8.087562594
1935,s105,587.2579531,663.348752,17.18299154,37.14180918,11.24087015
1936,s103,578.332496,655.4259214,17.17410622,37.78820526,9.35029676
1937,s101,618.2316048,713.2120241,18.44042995,19.31025449,3.502778098
1938,s104,401.1140009,506.3702572,11.59432149,47.22662046,11.84015554
1939,s101,590.55123,700.9278369,19.56370605,42.87725307,7.626817717
1940,s103,827.7105228,968.892242,25.911204,21.76023361,4.759427351
1941,s105,381.7088418,565.7779408,15.87119902,45.46154794,11.03728176
1942,s102,650.4024325,694.2119273,19.90966252,37.74786929,
1943,s105,411.4409704,492.2322135,13.59442081,46.09985668,11.60749591
1944,s102,189.2437554,298.2943233,9.173380126,51.73886494,12.37095833
1945,s105,641.8502249,617.0378645,17.11269145,41.61799862,9.564265633
1946,s101,496.6989395,554.3755121,17.16025786,42.66378444,10.98120428
1947,s102,636.9811868,610.4817717,17.91907933,38.91866583,9.578556776
1948,s104,713.8323022,725.414949,19.01700471,35.4157949,8.440706792
1949,s102,573.0549937,610.6907965,17.70880824,40.99354706,9.799952559
1950,s101,635.9023801,756.1229901,20.53533332,33.88349574,8.448497585
1951,s105,379.0808505,453.7725891,13.58122065,47.68897109,11.50452541
1952,s104,764.6710536,787.8624916,22.65592954,32.40446589,8.059984601
1953,s101,660.34469,772.7918509,20.5609501,33.50970741,8.247136065
1954,s105,467.8822207,652.1965675,18.1895448,39.08107022,9.9522769
1955,s103,637.2670106,781.3682337,20.20847729,38.68845815,8.90280202
1956,s105,599.8595322,703.598883,19.73493659,34.81531572,8.851487195
1957,s102,692.3099632,756.5788174,21.0727042,36.47177331,8.401672064
1958,s105,624.3658433,739.7877694,19.87838574,36.53439617,9.236117417
1959,s103,375.0645008,613.1477013,15.97092942,46.15567293,10.8923148
1960,s104,812.2560046,926.6613616,23.45182255,39.9006757,9.85700129
1961,s105,427.4355551,503.0950435,14.31525336,47.45284741,11.42170799
1962,s101,692.0045497,764.7218034,22.1694019,32.59538377,8.443041418
1963,s103,561.8693049,652.4025146,19.12904841,37.79195993,9.498451145
1964,s103,638.3982548,711.9768966,16.56963419,37.63287276,
1965,s105,644.8191281,768.7848236,19.83864906,31.85956831,8.278414542
1966,s101,518.0471101,635.4488544,16.86560719,36.56855213,9.623646745
1967,s102,677.801513,674.371319,20.38546506,48.2783438,8.938702183
1968,s104,782.32317,944.671679,23.60664728,21.19279286,6.247769588
1969,s104,452.3350723,461.7086953,17.53969383,41.33692645,11.05235249
1970,s102,498.3438527,566.8724156,16.0361685,44.97771845,10.84930418
1971,s105,631.8267524,745.4090813,20.47009985,37.71563975,8.965044727
1972,s104,593.4751782,779.4231104,18.04653927,35.58125413,9.162261999
1973,s102,429.2038783,485.7809626,15.17110817,45.95344642,11.36757188
1974,s101,359.5900789,521.0192498,12.63991532,45.76158073,11.71322863
1975,s101,732.7971067,879.5850609,23.8163159,29.01711335,7.161312032
1976,s103,669.8477014,780.2919637,22.79119549,28.66296632,7.345810709
1977,s103,556.9697766,583.7467149,16.41814753,41.22371889,10.10497412
1978,s101,447.1054653,433.5853077,13.43950329,41.22362605,11.28939226
1979,s101,489.8427931,635.3303848,15.95375625,45.22501244,10.87193073
1980,s101,874.2113372,900.6999389,22.9975224,40.42074753,7.531398589
1981,s105,615.4599645,686.389183,21.38910635,31.20442246,8.374099647
1982,s104,733.9293371,709.2143282,21.79896189,33.68808515,8.093234615
1983,s104,473.6105596,474.9532888,16.59718247,42.90818696,11.40620437
1984,s103,484.1303252,490.5958061,14.55334435,39.95290018,9.932694654
1985,s101,601.8166258,676.1970761,18.25879113,38.3646699,9.412374208
1986,s102,496.9820384,608.4275341,16.39196094,39.85749932,10.34537181
1987,s105,634.7246807,535.8958152,16.72923059,40.38624725,9.993800556
1988,s105,658.8443529,632.7951397,19.28918164,39.32617902,9.898705114
1989,s104,676.7370221,731.6360558,21.89970467,38.91866583,7.599483846
1990,s105,659.7713971,725.7523804,18.20750205,35.96879053,9.042444672
1991,s101,622.8010609,672.0652322,19.30965413,33.9641868,8.650713844
1992,s103,697.8392691,721.8958262,19.49759608,35.70680973,8.27589484
1993,s101,700.9856793,744.559015,19.76240265,36.48606496,8.457713128
1994,s102,656.4078964,738.1704385,20.47252203,35.66343798,8.304264365
1995,s103,583.5374524,504.3668012,16.56811554,38.74120291,10.24990619
1996,s104,792.5959459,927.7506684,21.94227152,28.41094619,7.039879673
1997,s102,674.0797869,802.7609549,19.81616156,32.60327028,8.561563424
1998,s105,495.0367574,555.0422816,15.8445601,43.89432588,10.55612192
1999,s104,724.3462856,742.6673408,20.55953686,35.50395194,8.366082608
2000,s104,647.2505455,649.4796947,18.70325597,39.08983998,9.078476106
2001,s101,624.8728133,755.9926722,20.43273466,30.72973348,8.396041101
2002,s104,728.5003045,772.7262301,19.76473935,33.35244284,7.900191963
2003,s101,834.7390838,965.1948879,26.46167029,17.02861716,4.753820101
2004,s102,685.0243688,755.7869456,21.11051035,31.35386089,8.348786358
2005,s101,482.8687707,588.9321581,15.33002407,40.01833635,9.765569647
2006,s102,735.7470035,853.5959123,22.55930516,30.7653408,7.305267759
2007,s102,524.5826315,663.9785548,19.14695122,39.10220198,9.951516843
2008,s102,573.5979287,694.8612558,16.94421745,42.18155726,10.10225293
2009,s104,309.1925976,398.6824978,14.98225911,44.61319048,11.84630627
2010,s104,570.6668649,576.5259104,18.32677475,39.20482204,9.948676667
2011,s105,512.9760971,616.4540727,16.4491215,37.31874784,10.11226242
2012,s102,785.5307851,836.8213023,22.86498561,28.77734138,7.033781059
2013,s103,677.7099891,798.8848566,21.07998253,30.072482,7.90202007
2014,s103,440.0782506,515.1487668,17.83014704,40.505068,10.3463536
2015,s103,702.4374032,722.6537571,22.61815073,30.76376935,7.975315083
2016,s103,622.0728858,727.0336352,19.09732501,34.00425324,9.001900143
2017,s102,807.9393737,957.4773799,26.56220512,24.40522232,4.823146922
2018,s103,573.3552137,735.339202,17.65676777,36.48902413,
2019,s104,492.6332948,589.873719,16.51377588,41.51880747,10.29561806
2020,s102,501.7445329,569.2383166,16.06381979,41.97502933,10.33811865
2021,s103,734.3743191,766.8813635,22.98022985,41.61799862,7.556616485
2022,s105,484.8324498,502.5514975,13.2441901,46.39187829,11.09978718
2023,s105,578.0541182,703.6706455,16.57584519,35.86880723,9.491299263
2024,s104,805.2751669,821.1532831,20.49310637,30.22619608,7.253132362
2025,s102,482.55723,573.7848357,18.04930826,44.5385766,10.35238706
2026,s105,636.9333293,635.637736,18.77789368,39.0113884,9.093567152
2027,s104,663.9799735,711.3786701,18.124292,33.92265494,8.625892685
2028,s102,454.8922745,579.8160385,15.63673435,45.15141233,10.66244052
2029,s103,478.8030608,645.5308342,14.05159656,41.00710025,10.4856249
2030,s103,593.4578838,665.6342171,21.22892775,35.43224523,8.996933139
2031,s103,829.4446021,978.0417083,28.09582339,22.94858583,4.607725447
2032,s104,532.5319147,543.5207078,17.29663477,36.27611256,10.11645993
2033,s102,451.6684676,513.3379292,14.58948251,42.83408415,10.81093603
2034,s103,465.0395402,642.3342208,16.14017343,41.67997358,10.33376862
2035,s105,801.7218433,991.7006738,27.9052632,14.16656936,3.756807388
2036,s101,622.5323126,605.578024,20.04423986,38.42496545,8.83579414
2037,s101,388.5296937,468.9317411,17.09836996,44.6121161,11.3602738
2038,s102,625.6385188,725.530748,19.77875864,43.03586175,8.918923666
2039,s103,528.855563,709.5922331,18.88310511,10.89486803,3.186223127
2040,s105,661.7792472,845.8730364,21.54754598,29.44299888,7.339138178
2041,s102,583.567139,515.5991275,17.97125587,43.40756276,10.10138884
2042,s101,753.2577447,883.9549429,23.92775047,27.93779357,7.239886494
2043,s104,594.7139334,732.4990436,18.1550933,40.35266853,9.563838264
2044,s104,830.3694029,903.4030557,24.21905283,29.17467577,6.783511555
2045,s101,613.6225262,676.7277359,19.58898113,12.93774724,8.871658613
2046,s102,580.4487429,691.0183433,20.62578652,37.40801787,9.285559773
2047,s103,655.2574257,639.0959287,18.11310601,34.23287922,11.24066275
2048,s101,598.3720594,540.2918,16.67485064,42.16987871,10.00091296
2049,s103,633.875647,727.9802402,21.76306158,33.4736781,8.455481004
2050,s104,682.1231013,832.20752,18.48409509,34.61823372,8.610989586
2051,s101,513.2638296,563.6151697,15.59663077,43.33627269,10.11116652
2052,s103,547.6293775,602.6343208,19.88764249,35.88460744,9.63161863
2053,s101,391.858369,504.3364712,14.57721299,44.94036163,11.35487873
2054,s101,613.4224848,702.578746,18.90903072,38.71109549,9.32835483
2055,s104,602.6387147,753.9387735,20.65194379,34.40317789,8.223765899
2056,s104,123.1553673,180.5481993,6.6487751,54.8965156,13.11251882
2057,s104,638.5010425,779.761218,21.66502033,32.67852746,8.335376995
2058,s102,585.3621456,771.2184009,18.80341149,35.18936302,9.244443095
2059,s105,520.1024541,621.8599,17.68439847,13.36928088,3.524861735
2060,s103,592.1147328,635.9586037,18.55277997,43.59734889,11.10199008
2061,s102,124.1078057,193.1111997,7.829043275,52.79615521,13.07580562
2062,s105,638.2348151,782.3368182,20.05129278,36.22642408,8.1901677
2063,s103,818.1926166,892.5878448,22.92608866,26.45077862,7.058117562
2064,s105,701.2206819,843.1104724,19.95826724,44.7865794,11.15870562
2065,s105,712.9533248,785.7504746,20.47112265,34.91850024,8.368871957
2066,s101,482.2046007,528.980564,15.05033599,44.339912,10.87716312
2067,s102,820.9189269,866.5222077,25.86540813,27.61793219,7.163004813
2068,s105,511.1468565,622.3653506,16.97693128,41.63620409,10.02983987
2069,s101,658.8443529,632.7951397,19.28918164,38.20141559,9.387987408
2070,s103,811.4785862,941.3439106,24.54996902,20.2634256,5.294651381
2071,s103,768.6100602,836.4626589,20.08947658,31.97709569,7.997049928
2072,s101,874.2113372,900.6999389,22.9975224,25.91247315,6.709888748
2073,s101,678.0584037,692.1315811,19.71829758,35.41709527,8.464925075
2074,s102,621.6751444,742.4914182,18.59391384,35.0243905,8.794567502
2075,s104,520.1024541,621.8599,17.68439847,37.41313655,
2076,s103,405.3189544,419.9131978,14.0024678,44.39810065,11.37880001
2077,s101,718.7618186,890.7032837,20.68653689,31.07030841,7.298625785
2078,s102,577.0503018,811.2495311,20.13216714,34.80336235,8.678901083
2079,s103,607.4597379,769.1988509,18.27073301,34.64619096,8.650151505
2080,s103,583.2128001,706.7857009,21.05805973,41.72367133,8.918316322
2081,s103,223.705555,306.538046,9.152190881,49.1581136,11.93490985
2082,s103,624.9992785,687.3816658,20.35875138,35.60951586,8.832526958
2083,s103,636.4428945,692.4649429,19.16857769,35.20788154,9.128537651
2084,s102,496.1047404,616.3390815,16.97635779,39.07144261,10.25551805
2085,s101,639.0969983,726.4054031,19.17865194,36.26764022,8.500909242
2086,s104,660.7799136,579.6092717,18.20178967,41.28495417,9.782729251
2087,s102,600.3468502,658.0150936,19.40155167,37.14180918,8.896002751
2088,s104,623.9911307,610.4185145,18.20572678,39.29523253,9.568754878
2089,s105,567.6958136,765.3965323,19.26289139,34.12029812,9.161264368
2090,s101,655.2574257,639.0959287,18.11310601,41.24531608,9.51972534
2091,s105,554.0159404,809.6971956,20.07911599,32.01295986,8.484661096
2092,s104,585.5476121,749.9007495,19.05266539,34.1665566,8.766821521
2093,s105,424.8313037,443.7024722,11.65580839,46.81148224,11.73371504
2094,s103,594.845719,770.9485897,20.21682711,34.93296754,8.778937144
2095,s101,440.2652698,475.3994583,13.62190451,48.49088574,11.36315973
2096,s104,663.5006988,778.3332855,19.04418163,29.30538906,8.549424229
2097,s104,708.4517739,760.9008125,20.51629252,39.15602047,9.868190451
2098,s105,672.1797966,683.6272358,18.88666794,34.38214787,8.664164506
2099,s104,588.4870798,745.7510682,19.53352475,33.7187305,8.711349062
2100,s103,590.3925746,716.3267182,20.17592222,35.22463512,8.886941655
2101,s104,640.0276065,671.2810768,21.46489623,37.29083727,9.084105993
2102,s103,724.946971,843.5713938,22.54997406,31.09941998,7.892135763
2103,s105,706.5538971,774.1998709,20.53626818,35.08492836,8.688839115
2104,s103,520.8700884,542.2746334,14.85241779,42.23244062,10.63731896
2105,s102,680.8774903,834.3806463,22.01139355,29.06960604,8.100570517
2106,s101,546.9174026,508.4367458,13.98191382,42.25306466,11.08499566
2107,s101,443.6423346,430.3687979,15.37079832,42.502405,11.3153772
2108,s103,623.6328927,642.0292106,17.6393635,36.05260265,9.262593315
2109,s104,631.8258172,629.9376001,19.58573298,39.02374223,9.427726038
2110,s105,560.3742108,596.8855852,17.31003067,42.678309,10.0025284
2111,s101,561.4405541,727.7893505,17.4505888,38.21919662,9.651312637
2112,s103,725.0998154,756.7670496,23.30867931,37.50756605,8.12592309
2113,s104,438.9412117,568.3996727,16.27893619,42.83342141,10.36929822
2114,s101,764.4209123,855.8013313,22.73391798,29.00668554,7.388466255
2115,s102,365.4717572,485.6285886,15.84452187,45.75651219,11.44842561
2116,s102,721.2204461,860.0830638,21.04646293,30.69548743,7.435084956
2117,s105,257.6253144,339.9403115,9.466902158,47.09385158,11.93477219
2118,s104,525.0608743,691.8232788,16.09248288,40.67532502,9.76347632
2119,s103,581.8142922,698.3158389,19.4856022,36.51780637,9.674370623
2120,s102,592.6630951,681.1986662,17.85781508,34.93874657,9.348355512
2121,s101,660.516481,772.5669214,20.78473041,30.65666675,8.258282933
2122,s103,708.1885122,788.4964258,22.59342016,34.80938018,7.849617732
2123,s101,524.5238206,778.8150284,18.58687921,16.40843594,3.565915907
2124,s105,687.2586499,746.5474699,20.51405602,32.66943599,8.623090504
2125,s103,504.1610285,591.1476211,14.99768807,42.3929934,10.71023822
2126,s101,592.6565919,727.9560488,21.06847467,47.60816804,7.6444161
2127,s105,640.918578,633.8058941,20.35896862,12.93774724,9.520994474
2128,s105,502.3983966,641.7369976,18.35951772,39.38652527,9.912002545
2129,s102,479.743256,577.0668485,14.29787653,44.10267404,11.47775123
2130,s104,604.2224608,636.8696929,17.51920202,42.25514572,9.452199962
2131,s103,532.3366439,577.5841693,15.44610006,41.30585697,10.29013803
2132,s104,650.6184797,768.3479607,21.23175477,32.88378529,8.085842816
2133,s104,720.276409,811.426593,22.76290238,32.29602519,7.860953031
2134,s102,573.7313061,746.7324171,17.88279319,15.94542464,3.479202708
2135,s105,554.4388079,620.8373274,16.05894925,37.15985007,9.731344265
2136,s103,494.3160954,634.0821476,17.4234503,40.75095039,10.27048713
2137,s105,636.736556,673.1885098,17.92413496,34.33758207,9.39079016
2138,s102,565.8745889,655.2372904,17.93777434,34.21099576,9.478977849
2139,s103,674.6368274,782.8914389,22.99537588,31.80489452,7.761499376
2140,s104,479.2970883,601.4831809,17.5841977,38.44548412,10.01922033
2141,s101,560.0200715,755.8628312,19.08309161,35.95444665,9.030062307
2142,s103,661.8243809,818.7186935,20.28097164,36.50591241,8.254572214
2143,s105,206.950882,302.4719136,9.706040404,50.82057071,12.04552075
2144,s101,682.2143948,744.2473264,18.11312147,32.75081821,8.304246283
2145,s101,499.2450787,628.8126282,16.41117439,35.93743803,9.947411045
2146,s103,410.6441129,511.5528008,14.25124534,48.04877159,11.38971975
2147,s101,765.6526813,921.0027354,22.09953972,27.97670024,7.393500883
2148,s101,504.0944095,669.6419251,15.58175771,39.10121135,9.950250457
2149,s101,658.7805094,639.1502657,20.16737414,32.90020497,9.190688472
2150,s104,554.3786119,697.405202,18.83631925,35.91798217,9.457026735
2151,s105,638.2141578,755.5949826,18.48051555,31.89718303,9.183038987
2152,s103,934.4797394,1004.780906,23.98795029,20.23768468,5.022487883
2153,s105,785.796213,888.9737164,22.85610944,32.52233131,7.41988256
2154,s105,607.2618288,605.8418134,17.89375163,41.3786472,9.720403351
2155,s105,543.5267448,575.1792502,17.3840966,37.19538286,9.780436005
2156,s105,687.7605815,653.4071767,19.01727616,37.85455676,9.101056742
2157,s102,480.3334083,519.763347,15.66373643,41.12751757,11.01556897
2158,s102,439.7177785,512.8071874,15.44419753,41.36653501,11.09863429
2159,s104,768.748035,827.8831272,22.18997842,26.19866924,7.191604191
2160,s104,515.0920918,598.4462292,16.54706117,42.79452193,10.42638819
2161,s101,652.0343399,759.9381444,18.55610583,30.22619608,8.871726571
2162,s104,626.6652775,709.5505406,19.06391312,34.01369663,9.485941491
2163,s101,656.7315655,647.6812702,17.16189909,35.04886629,9.533570492
2164,s103,405.9709527,403.7666147,12.37933962,50.08560726,11.87601733
2165,s101,674.4451302,743.4603363,19.55644417,34.94800015,8.142912743
2166,s101,509.6155674,589.3665029,15.90198586,44.37813927,10.44556988
2167,s102,681.9377197,715.0176232,20.36872018,32.48687942,8.432208118
2168,s103,623.9911307,610.4185145,18.20572678,30.27320439,7.680250732
